Title,id,Samling,Nr,Titel,Dato,Date,doc_id,Name,Year,Parti,Period,.groups
Zenia Stampe,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:39:00Z,3100,Zenia Stampe,2020,Radikale Venstre,2019-,53
Pia Kjærsgaard,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T11:17:00Z,3102,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,53
Erling Bonnesen,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:41:00Z,3103,Erling Bonnesen,2020,Venstre,2019-,53
Zenia Stampe,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:42:00Z,3105,Zenia Stampe,2020,Radikale Venstre,2019-,53
Erling Bonnesen,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:43:00Z,3107,Erling Bonnesen,2020,Venstre,2019-,53
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:44:00Z,3108,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,53
Erling Bonnesen,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:45:00Z,3109,Erling Bonnesen,2020,Venstre,2019-,53
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:46:00Z,3110,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,53
Lise Bech,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:46:00Z,3111,Lise Bech,2020,Dansk Folkeparti,2019-,53
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:52:00Z,3112,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,53
Kristian Thulesen Dahl,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T11:19:00Z,3113,Kristian Thulesen Dahl,2020,Dansk Folkeparti,2019-,53
Formand,20201_M2_referat,20201,2,"Referat af møde 2 den 7. oktober, 2020 kl. 13.00",07-10-2020,2020-10-07T13:04:00Z,3114,Formand,2020,NA,NA,53
Anders Kronborg,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:52:00Z,3115,Anders Kronborg,2020,Socialdemokratiet,2019-,53
Lise Bech,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:53:00Z,3117,Lise Bech,2020,Dansk Folkeparti,2019-,53
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:54:00Z,3118,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,53
Anders Kronborg,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:54:00Z,3119,Anders Kronborg,2020,Socialdemokratiet,2019-,53
Jens Rohde,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T22:39:00Z,312,Jens Rohde,2020,Radikale Venstre,2019-,53
Lise Bech,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:54:00Z,3121,Lise Bech,2020,Dansk Folkeparti,2019-,53
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:55:00Z,3122,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,53
Peder Hvelplund,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:55:00Z,3123,Peder Hvelplund,2020,Enhedslisten,2019-,54
Peder Hvelplund,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:56:00Z,3126,Peder Hvelplund,2020,Enhedslisten,2019-,54
Lise Bech,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:56:00Z,3127,Lise Bech,2020,Dansk Folkeparti,2019-,54
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:56:00Z,3128,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,54
Lise Bech,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:57:00Z,3129,Lise Bech,2020,Dansk Folkeparti,2019-,54
Mette Frederiksen,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T22:40:00Z,313,Mette Frederiksen,2020,Socialdemokratiet,2019-,54
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:58:00Z,3130,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,54
Carl Valentin,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:58:00Z,3131,Carl Valentin,2020,Socialistisk Folkeparti,2019-,54
Lise Bech,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:58:00Z,3133,Lise Bech,2020,Dansk Folkeparti,2019-,54
Carl Valentin,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:59:00Z,3134,Carl Valentin,2020,Socialistisk Folkeparti,2019-,54
Rosa Lund,20201_M3_referat,20201,3,"Referat af møde 3 den 8. oktober, 2020 kl. 9.00",08-10-2020,2020-10-08T11:20:00Z,3136,Rosa Lund,2020,Enhedslisten,2019-,54
Lise Bech,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:59:00Z,3137,Lise Bech,2020,Dansk Folkeparti,2019-,54
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T17:59:00Z,3138,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,54
Zenia Stampe,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T18:00:00Z,3139,Zenia Stampe,2020,Radikale Venstre,2019-,54
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T18:05:00Z,3140,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,54
Erling Bonnesen,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T18:05:00Z,3141,Erling Bonnesen,2020,Venstre,2019-,54
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T18:06:00Z,3142,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,54
Zenia Stampe,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T18:06:00Z,3143,Zenia Stampe,2020,Radikale Venstre,2019-,54
Pia Kjærsgaard,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T18:08:00Z,3144,Pia Kjærsgaard,2020,Dansk Folkeparti,2019-,54
Erling Bonnesen,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T18:08:00Z,3145,Erling Bonnesen,2020,Venstre,2019-,54
Zenia Stampe,20201_M8_referat,20201,8,"Referat af møde 8 den 30. oktober, 2020 kl. 10.00",30-10-2020,2020-10-30T18:08:00Z,3148,Zenia Stampe,2020,Radikale Venstre,2019-,54
